CustomerID,Recency,Frequency,Monetary,CustomerSegment
14408.0,10,107,2606.53,Loyal
14409.0,70,54,2059.4500000000003,Loyal
14410.0,91,194,1105.07,Loyal
14411.0,310,14,1063.0,At Risk
14412.0,42,43,770.03,Regular
14413.0,361,23,122.7,At Risk
14414.0,91,97,1496.98,Loyal
14415.0,0,590,5900.28,Loyal
14416.0,21,14,490.22,Regular
14418.0,3,124,1937.25,Loyal
14419.0,10,206,1058.06,Loyal
14420.0,98,29,387.52,Regular
14421.0,56,27,813.11,Regular
14422.0,0,222,4263.64,Loyal
14423.0,217,3,265.2,At Risk
14424.0,17,1,322.08,Regular
14426.0,23,224,4481.67,Loyal
14427.0,49,17,363.34000000000003,Regular
14428.0,6,144,1244.83,Loyal
14431.0,302,17,470.36,At Risk
14432.0,9,382,2255.51,Loyal
14434.0,21,12,1372.8,Regular
14436.0,98,9,89.06,Regular
14437.0,365,5,63.0,At Risk
14438.0,305,9,131.9,At Risk
14439.0,319,32,2661.24,At Risk
14440.0,7,55,2357.6800000000003,Loyal
14441.0,0,51,1712.89,Loyal
14442.0,204,63,1589.82,At Risk
14443.0,53,93,1420.2,Loyal
14446.0,0,293,1039.58,Loyal
14447.0,18,70,1163.23,Loyal
14448.0,8,20,375.35,Regular
14449.0,18,258,907.1,Loyal
14450.0,180,40,483.25,Regular
14451.0,59,109,662.59,Loyal
14452.0,10,62,264.44,Loyal
14453.0,189,22,119.93,Regular
14456.0,4,970,3062.4,Loyal
14457.0,310,4,113.64,At Risk
14459.0,154,37,1837.92,Regular
14460.0,109,16,434.34,Regular
14461.0,147,180,2103.06,Loyal
14462.0,65,240,2004.02,Loyal
14463.0,97,6,529.62,Regular
14465.0,246,130,1058.6200000000001,At Risk
14466.0,28,72,2272.4,Loyal
14467.0,17,90,598.76,Loyal
14470.0,11,43,461.19,Regular
14472.0,103,281,1936.84,Loyal
14473.0,73,7,234.34000000000003,Regular
14474.0,45,29,547.66,Regular
14475.0,71,42,925.85,Regular
14476.0,256,19,215.7,At Risk
14477.0,19,10,1309.6,Regular
14479.0,253,18,316.25,At Risk
14480.0,10,13,279.05,Regular
14481.0,164,30,636.51,Regular
14482.0,17,144,2068.15,Loyal
14483.0,281,9,137.1,At Risk
14484.0,49,14,321.92,Regular
14485.0,38,47,165.75,Regular
14487.0,26,144,1196.33,Loyal
14488.0,67,46,1064.28,Regular
14489.0,206,30,463.38,At Risk
14491.0,174,17,340.93,Regular
14493.0,6,120,2383.2400000000002,Loyal
14494.0,25,7,139.56,Regular
14495.0,50,6,123.8,Regular
14496.0,311,19,538.8100000000001,At Risk
14497.0,308,29,475.37,At Risk
14498.0,42,193,1957.32,Loyal
14499.0,25,194,815.32,Loyal
14500.0,87,7,356.85,Regular
14501.0,183,10,251.21,Regular
14502.0,19,624,2470.67,Loyal
14503.0,2,164,3543.26,Loyal
14504.0,46,107,673.26,Loyal
14505.0,16,799,5905.64,Loyal
14506.0,16,316,2012.17,Loyal
14507.0,23,96,1383.18,Loyal
14508.0,21,57,276.42,Loyal
14511.0,10,68,1314.81,Loyal
14512.0,187,23,275.28,Regular
14513.0,100,12,455.59000000000003,Regular
14514.0,60,73,1055.35,Loyal
14515.0,17,101,2102.09,Loyal
14517.0,32,18,330.45,Regular
14518.0,63,16,174.37,Regular
14520.0,1,4,270.6,Regular
14522.0,23,17,974.54,Regular
14523.0,107,12,241.09,Regular
14524.0,31,203,1867.68,Loyal
14525.0,19,291,4332.2,Loyal
14527.0,2,972,8508.82,Loyal
14528.0,36,18,364.21999999999997,Regular
14529.0,59,229,620.04,Loyal
14530.0,25,216,2925.91,Loyal
14532.0,235,64,932.85,At Risk
14533.0,24,62,1949.72,Loyal
14534.0,2,519,4447.05,Loyal
14535.0,59,330,2864.19,Loyal
14536.0,259,19,171.8,At Risk
14537.0,57,10,355.56,Regular
14538.0,64,19,388.25,Regular
14539.0,15,32,537.48,Regular
14540.0,9,76,996.26,Loyal
14541.0,58,111,1461.65,Loyal
14542.0,185,5,103.25,Regular
14543.0,28,72,3630.33,Loyal
14544.0,23,114,2024.45,Loyal
14546.0,4,399,2578.09,Loyal
14547.0,3,366,4007.54,Loyal
14548.0,150,4,652.8,Regular
14549.0,310,56,289.24,At Risk
14550.0,10,48,765.62,Regular
14551.0,17,10,186.23,Regular
14552.0,151,58,165.07,Loyal
14553.0,18,113,859.27,Loyal
14554.0,9,216,2381.04,Loyal
14555.0,56,21,324.14,Regular
14557.0,84,16,788.38,Regular
14560.0,6,74,2237.77,Loyal
14561.0,75,69,1080.76,Loyal
14562.0,3,423,5074.77,Loyal
14565.0,95,127,3099.12,Loyal
14566.0,110,4,1432.0,Regular
14567.0,56,33,1530.3600000000001,Regular
14569.0,0,12,227.39,Regular
14570.0,280,29,218.06,At Risk
14572.0,2,270,2832.84,Loyal
14573.0,179,235,1653.42,Loyal
14576.0,371,1,35.400000000000006,At Risk
14577.0,12,123,859.71,Loyal
14578.0,2,24,168.63,Regular
14581.0,16,17,138.6,Regular
14582.0,40,6,114.11,Regular
14583.0,5,330,1052.55,Loyal
14584.0,168,100,1042.26,Loyal
14585.0,49,29,157.05,Regular
14586.0,276,19,237.36,At Risk
14587.0,18,383,1601.14,Loyal
14589.0,371,3,39.75,At Risk
14591.0,14,197,1447.14,Loyal
14592.0,34,164,570.46,Loyal
14593.0,21,152,617.99,Loyal
14594.0,6,53,379.83,Loyal
14595.0,19,102,1740.6,Loyal
14597.0,10,55,883.15,Loyal
14598.0,43,50,221.97,Regular
14600.0,305,25,393.33000000000004,At Risk
14601.0,10,7,213.96,Regular
14603.0,274,2,660.0,At Risk
14606.0,0,2700,12156.65,Loyal
14607.0,15,86,16569.5,Loyal
14608.0,3,20,1785.15,Regular
14609.0,71,4,601.56,Regular
14616.0,242,3,406.08000000000004,At Risk
14618.0,8,16,553.44,Regular
14619.0,245,20,394.44,At Risk
14620.0,205,26,412.78000000000003,At Risk
14621.0,0,92,1788.3600000000001,Loyal
14622.0,184,21,320.58000000000004,Regular
14623.0,31,134,889.25,Loyal
14624.0,56,13,225.85,Regular
14625.0,195,53,899.63,Loyal
14626.0,23,122,2791.27,Loyal
14628.0,90,24,671.96,Regular
14629.0,3,152,959.01,Loyal
14631.0,50,41,1006.98,Regular
14632.0,262,8,114.56,At Risk
14633.0,265,20,344.90000000000003,At Risk
14636.0,35,28,609.85,Regular
14638.0,50,16,443.6,Regular
14639.0,51,172,2984.49,Loyal
14640.0,23,106,2125.08,Loyal
14641.0,21,7,110.46,Regular
14642.0,58,2,96.12,Regular
14643.0,169,31,693.8100000000001,Regular
14644.0,67,26,830.76,Regular
14645.0,156,30,597.09,Regular
14646.0,1,2080,280206.02,Loyal
14647.0,200,30,243.22,Regular
14649.0,4,199,1417.29,Loyal
14651.0,66,102,654.6,Loyal
14652.0,76,29,114.18,Regular
14653.0,0,237,1947.55,Loyal
14655.0,7,49,1932.23,Regular
14656.0,168,80,291.05,Loyal
14657.0,17,126,848.22,Loyal
14658.0,4,29,247.15,Regular
14659.0,8,253,2529.93,Loyal
14660.0,86,30,285.74,Regular
14661.0,26,4,107.95,Regular
14662.0,28,168,771.17,Loyal
14664.0,19,99,637.89,Loyal
14665.0,60,90,1835.7,Loyal
14666.0,23,14,195.25,Regular
14667.0,10,573,9241.2,Loyal
14669.0,241,170,1269.99,At Risk
14670.0,279,132,411.53,At Risk
14672.0,234,61,765.55,At Risk
14673.0,2,74,1736.4,Loyal
14675.0,15,102,604.75,Loyal
14676.0,30,42,2548.2400000000002,Regular
14680.0,24,258,28754.11,Loyal
14681.0,70,7,498.95,Regular
14682.0,187,2,52.0,Regular
14684.0,25,421,1236.28,Loyal
14687.0,106,15,628.38,Regular
14688.0,7,327,5630.87,Loyal
14689.0,208,13,112.8,At Risk
14690.0,43,50,371.7,Regular
14691.0,30,71,2114.33,Loyal
14692.0,136,68,591.55,Loyal
14693.0,264,8,172.9,At Risk
14696.0,3,130,2078.95,Loyal
14697.0,217,22,188.60999999999999,At Risk
14698.0,1,210,1250.76,Loyal
14699.0,213,8,109.13000000000001,At Risk
14700.0,31,115,2235.3,Loyal
14701.0,10,335,2549.37,Loyal
14702.0,0,347,3292.14,Loyal
14703.0,14,22,318.17,Regular
14704.0,10,415,1546.91,Loyal
14705.0,198,1,179.0,Regular
14708.0,2,28,1126.37,Regular
14709.0,14,196,4921.04,Loyal
14710.0,13,139,606.13,Loyal
14711.0,9,357,2868.8,Loyal
14712.0,28,25,917.07,Regular
14713.0,8,339,2666.36,Loyal
14714.0,23,10,160.19,Regular
14715.0,24,71,867.38,Loyal
14716.0,42,55,329.68,Loyal
14719.0,1,237,1602.13,Loyal
14720.0,5,37,663.81,Regular
14722.0,146,29,187.92000000000002,Regular
14723.0,9,278,1158.3,Loyal
14725.0,24,52,718.08,Loyal
14727.0,273,10,268.58,At Risk
14729.0,373,71,313.49,At Risk
14730.0,0,501,2005.06,Loyal
14731.0,46,45,380.02,Regular
14732.0,7,147,2702.4900000000002,Loyal
14733.0,15,202,9585.91,Loyal
14735.0,3,194,6065.69,Loyal
14737.0,3,17,1164.55,Regular
14738.0,42,54,1314.45,Loyal
14739.0,3,60,3902.28,Loyal
14740.0,196,89,1448.21,Loyal
14741.0,11,59,1400.34,Loyal
14744.0,15,26,1099.98,Regular
14745.0,112,69,1220.26,Loyal
14747.0,248,18,328.2,At Risk
14748.0,28,89,1415.75,Loyal
14752.0,43,5,389.64,Regular
14753.0,86,30,563.15,Regular
14754.0,44,41,638.05,Regular
14755.0,9,235,5010.28,Loyal
14756.0,14,38,738.96,Regular
14757.0,74,19,420.5,Regular
14758.0,144,71,1484.06,Loyal
14759.0,4,102,1625.97,Loyal
14760.0,296,5,89.2,At Risk
14761.0,58,11,255.9,Regular
14762.0,263,21,300.52,At Risk
14764.0,46,6,278.3,Regular
14765.0,28,39,254.11,Regular
14766.0,7,135,2473.37,Loyal
14768.0,16,5,192.60000000000002,Regular
14769.0,2,1090,10674.75,Loyal
14770.0,231,52,876.42,At Risk
14772.0,111,9,139.26,Regular
14775.0,57,60,1011.9,Loyal
14776.0,50,117,2538.3,Loyal
14778.0,126,35,730.86,Regular
14779.0,280,41,386.15,At Risk
14780.0,54,27,447.68,Regular
14782.0,319,6,200.10000000000002,At Risk
14784.0,25,15,289.99,Regular
14785.0,9,3,77.4,Regular
14788.0,6,30,679.4399999999999,Regular
14789.0,28,6,197.64,Regular
14790.0,16,46,745.06,Regular
14792.0,63,2,6.2,Regular
14793.0,20,14,228.99,Regular
14794.0,2,80,1319.91,Loyal
14795.0,165,6,131.45000000000002,Regular
14796.0,0,1141,8022.49,Loyal
14798.0,52,12,173.74,Regular
14799.0,50,13,157.7,Regular
14800.0,47,385,4339.74,Loyal
14801.0,60,59,193.14,Loyal
14803.0,161,44,845.55,Regular
14804.0,8,12,353.27,Regular
14805.0,14,47,554.65,Regular
14806.0,74,11,193.39000000000001,Regular
14808.0,39,235,2741.17,Loyal
14810.0,40,255,2087.88,Loyal
14813.0,369,30,155.43,At Risk
14815.0,36,53,778.5,Loyal
14816.0,196,4,271.85,Regular
14817.0,199,63,1110.34,Loyal
14818.0,73,48,657.8,Regular
14819.0,63,13,272.07,Regular
14820.0,20,29,507.29,Regular
14821.0,366,2,48.800000000000004,At Risk
14823.0,179,70,321.43,Loyal
14824.0,9,29,1127.71,Regular
14825.0,3,121,2226.91,Loyal
14828.0,196,17,2139.76,Regular
14829.0,28,42,697.55,Regular
14830.0,52,40,197.13,Regular
14834.0,17,67,1720.3,Loyal
14836.0,9,6,102.44999999999999,Regular
14837.0,89,108,1649.5,Loyal
14840.0,267,4,62.85,At Risk
14841.0,52,138,3295.76,Loyal
14842.0,43,145,2824.69,Loyal
14844.0,63,130,3189.81,Loyal
14847.0,148,13,309.4,Regular
14849.0,21,388,7930.54,Loyal
14850.0,311,21,325.75,At Risk
14851.0,22,28,511.35,Regular
14852.0,57,143,2836.69,Loyal
14853.0,23,9,475.8,Regular
14854.0,77,127,2759.83,Loyal
14855.0,118,20,645.65,Regular
14856.0,35,66,1311.3799999999999,Loyal
14857.0,59,60,1173.12,Loyal
14859.0,12,58,1353.74,Loyal
14860.0,18,11,170.32,Regular
14861.0,51,6,125.79,Regular
14862.0,25,48,841.1999999999999,Regular
14863.0,28,11,266.76,Regular
14865.0,6,4,52.2,Regular
14866.0,10,99,14389.9,Loyal
14867.0,185,36,710.28,Regular
14868.0,2,144,2953.59,Loyal
14869.0,8,71,725.7,Loyal
14870.0,261,13,327.25,At Risk
14871.0,2,98,522.38,Loyal
14873.0,209,28,519.68,At Risk
14875.0,107,47,1465.3200000000002,Regular
14878.0,12,124,1485.54,Loyal
14880.0,76,47,706.19,Regular
14881.0,19,17,255.4,Regular
14882.0,26,11,589.7,Regular
14883.0,18,53,761.59,Loyal
14885.0,131,15,765.3199999999999,Regular
14886.0,252,18,364.8,At Risk
14887.0,78,6,1862.0,Regular
14888.0,206,20,369.2,At Risk
14889.0,335,10,135.9,At Risk
14890.0,253,7,125.65,At Risk
14891.0,147,33,554.38,Regular
14893.0,9,73,1237.8500000000001,Loyal
14894.0,84,23,655.75,Regular
14895.0,7,498,11138.710000000001,Loyal
14896.0,204,43,468.77000000000004,At Risk
14897.0,7,55,1366.38,Loyal
14898.0,22,116,1303.52,Loyal
14901.0,10,96,1421.29,Loyal
14902.0,25,20,332.66,Regular
14903.0,20,355,2810.63,Loyal
14904.0,1,69,1025.44,Loyal
14905.0,157,17,616.15,Regular
14907.0,2,165,3501.1,Loyal
14908.0,73,9,277.8,Regular
14910.0,2,30,434.35,Regular
14911.0,0,5677,143825.06,Loyal
14912.0,16,27,867.85,Regular
14913.0,35,87,1227.43,Loyal
14915.0,90,12,307.48,Regular
14916.0,70,77,1268.98,Loyal
14918.0,115,45,1610.15,Regular
14920.0,212,57,977.77,At Risk
14921.0,29,78,1316.07,Loyal
14923.0,50,44,749.1,Regular
14924.0,245,10,310.05,At Risk
14929.0,31,11,223.88,Regular
14930.0,108,128,2372.86,Loyal
14931.0,4,41,1257.68,Regular
14932.0,365,17,363.53,At Risk
14934.0,81,87,1890.94,Loyal
14935.0,296,10,1784.71,At Risk
14936.0,33,364,8137.02,Loyal
14937.0,56,34,1621.88,Regular
14944.0,29,170,5900.25,Loyal
14946.0,13,3,100.9,Regular
14947.0,71,14,290.82,Regular
14948.0,22,63,1101.97,Loyal
14950.0,18,19,371.2,Regular
14951.0,78,20,311.69,Regular
14952.0,59,138,8099.49,Loyal
14953.0,24,55,289.82,Loyal
14954.0,11,85,336.17,Loyal
14957.0,252,12,58.49,At Risk
14958.0,146,42,499.68,Regular
14959.0,63,59,695.42,Loyal
14960.0,7,27,221.27,Regular
14961.0,10,312,7044.68,Loyal
14962.0,270,5,126.7,At Risk
14963.0,9,198,1487.8,Loyal
14964.0,246,13,206.21,At Risk
14965.0,95,83,599.0,Loyal
14966.0,14,38,191.32,Regular
14967.0,49,6,463.8,Regular
14968.0,29,37,147.59,Regular
14970.0,67,34,1592.06,Regular
14971.0,34,160,1116.57,Loyal
14972.0,127,18,114.77,Regular
14973.0,106,32,1314.45,Regular
14974.0,36,21,114.39,Regular
14975.0,56,11,279.94,Regular
14976.0,56,72,790.86,Loyal
14978.0,71,216,1931.42,Loyal
14981.0,245,8,102.12,At Risk
14984.0,18,41,213.27,Regular
14985.0,197,87,296.75,Loyal
14987.0,15,4,326.4,Regular
14988.0,211,40,334.54,At Risk
14995.0,38,61,233.23000000000002,Loyal
14997.0,45,26,546.1999999999999,Regular
14998.0,169,75,429.87,Loyal
15000.0,47,77,490.52,Loyal
15002.0,115,115,1641.76,Loyal
15004.0,146,158,1246.32,Loyal
15005.0,15,1119,6316.57,Loyal
15006.0,50,144,502.09,Loyal
15007.0,158,12,156.91,Regular
15009.0,11,182,1261.78,Loyal
15010.0,35,20,308.94,Regular
15012.0,53,128,423.04,Loyal
15014.0,42,35,260.17,Regular
15016.0,172,20,170.04,Regular
15017.0,33,20,125.58,Regular
15018.0,38,31,496.21000000000004,Regular
15019.0,266,70,266.0,At Risk
15021.0,8,472,1914.82,Loyal
15022.0,11,135,905.04,Loyal
15023.0,2,562,6802.76,Loyal
15024.0,9,155,1661.33,Loyal
15025.0,32,72,377.01,Loyal
15026.0,79,61,469.0,Loyal
15027.0,30,35,1066.1499999999999,Regular
15028.0,7,48,627.13,Regular
15030.0,71,7,518.28,Regular
15031.0,3,111,668.14,Loyal
15032.0,255,52,4959.1,At Risk
15033.0,4,510,2586.67,Loyal
15034.0,15,394,4308.61,Loyal
15035.0,89,27,252.73000000000002,Regular
15036.0,71,127,465.55,Loyal
15038.0,58,130,705.49,Loyal
15039.0,9,1502,19914.44,Loyal
15041.0,169,67,180.35,Loyal
15042.0,198,5,135.93,Regular
15043.0,30,3,537.0,Regular
15044.0,18,453,7700.2300000000005,Loyal
15045.0,151,12,735.66,Regular
15046.0,8,206,5213.7699999999995,Loyal
15047.0,269,22,343.62,At Risk
15048.0,64,97,384.05,Loyal
15049.0,273,3,121.17000000000002,At Risk
15050.0,24,78,1782.09,Loyal
15051.0,22,143,1391.61,Loyal
15052.0,318,30,215.78,At Risk
15053.0,4,71,697.79,Loyal
15054.0,11,114,302.1,Loyal
15057.0,274,25,1489.5,At Risk
15058.0,24,276,2124.9900000000002,Loyal
15059.0,40,237,1337.72,Loyal
15060.0,7,121,303.09,Loyal
15061.0,3,403,54534.14,Loyal
15062.0,70,57,987.86,Loyal
15063.0,212,5,370.79999999999995,At Risk
15065.0,37,155,3158.13,Loyal
15066.0,52,42,893.59,Regular
15067.0,77,82,1744.76,Loyal
15068.0,45,104,553.36,Loyal
15069.0,178,70,1109.53,Loyal
15070.0,372,1,106.2,At Risk
15071.0,93,26,982.07,Regular
15073.0,9,54,1043.41,Loyal
15074.0,104,42,748.87,Regular
15075.0,77,27,773.03,Regular
15076.0,172,49,880.85,Regular
15078.0,6,440,9743.11,Loyal
15079.0,212,47,895.61,At Risk
15081.0,21,33,504.8,Regular
15083.0,256,5,88.2,At Risk
15087.0,281,15,306.94,At Risk
15088.0,20,57,1160.07,Loyal
15089.0,9,145,2420.84,Loyal
15090.0,307,23,381.32,At Risk
15091.0,67,30,480.71,Regular
15092.0,214,26,457.81,At Risk
15093.0,17,108,4597.02,Loyal
15095.0,103,47,1370.6,Regular
15096.0,42,11,219.39000000000001,Regular
15097.0,3,25,248.08,Regular
15098.0,181,3,39916.5,VIP
15099.0,83,23,410.48,Regular
15100.0,333,3,876.0,At Risk
15101.0,8,8,317.53,Regular
15103.0,30,35,703.36,Regular
15104.0,196,69,1027.44,Loyal
15105.0,17,101,2298.93,Loyal
15106.0,17,100,1422.52,Loyal
15107.0,310,17,319.5,At Risk
15108.0,141,60,1300.25,Loyal
15109.0,245,28,484.95,At Risk
15110.0,23,35,996.1,Regular
15111.0,28,84,1567.48,Loyal
15113.0,9,100,3609.33,Loyal
15114.0,29,197,2760.56,Loyal
15115.0,17,21,340.11,Regular
15116.0,17,45,1352.75,Regular
15117.0,14,79,1551.78,Loyal
15118.0,133,1,244.8,Regular
15119.0,245,14,266.4,At Risk
15120.0,133,21,358.82,Regular
15121.0,49,28,457.72,Regular
15122.0,113,82,1633.78,Loyal
15123.0,6,106,2199.31,Loyal
15124.0,22,15,184.19,Regular
15125.0,24,127,11528.48,Loyal
15127.0,65,16,406.53,Regular
15128.0,59,102,1471.0,Loyal
15129.0,49,84,3447.4,Loyal
15130.0,169,22,330.11,Regular
15132.0,17,52,977.9300000000001,Loyal
15133.0,127,29,982.42,Regular
15134.0,14,73,1387.99,Loyal
15135.0,238,9,139.05,At Risk
15136.0,2,68,1286.7,Loyal
15139.0,239,13,178.96,At Risk
15140.0,51,80,2354.25,Loyal
15142.0,45,26,498.74,Regular
15143.0,225,14,259.45,At Risk
15144.0,7,217,6580.44,Loyal
15145.0,3,67,1194.73,Loyal
15146.0,164,91,1327.16,Loyal
15147.0,239,28,623.5,At Risk
15148.0,10,20,301.29,Regular
15149.0,133,23,520.8000000000001,Regular
15150.0,16,343,5314.47,Loyal
15152.0,9,271,4745.69,Loyal
15153.0,30,22,329.25,Regular
15154.0,74,85,296.42,Loyal
15156.0,0,55,961.49,Loyal
15157.0,3,125,1936.07,Loyal
15158.0,44,7,401.40000000000003,Regular
15159.0,1,710,18641.010000000002,Loyal
15160.0,356,4,158.16,At Risk
15163.0,17,29,304.47,Regular
15164.0,68,103,843.05,Loyal
15165.0,372,27,487.75,At Risk
15167.0,320,41,163.0,At Risk
15168.0,25,5,106.56,Regular
15171.0,330,5,1289.5,At Risk
15172.0,8,110,1624.05,Loyal
15174.0,322,11,135.75,At Risk
15175.0,71,23,224.14,Regular
15178.0,259,3,40.5,At Risk
15179.0,17,93,2206.95,Loyal
15180.0,366,6,87.5,At Risk
15181.0,65,16,689.4799999999999,Regular
15182.0,153,29,622.85,Regular
15184.0,28,63,406.76,Loyal
15185.0,69,21,310.62,Regular
15186.0,13,19,411.41,Regular
15187.0,1,91,4777.18,Loyal
15189.0,0,212,16225.39,Loyal
15192.0,119,51,1044.32,Loyal
15193.0,60,19,499.32,Regular
15194.0,2,310,7616.53,Loyal
15195.0,2,1,3861.0,Regular
15197.0,10,32,1079.6100000000001,Regular
15198.0,91,10,193.64,Regular
15199.0,58,13,1268.7,Regular
15201.0,86,69,1236.54,Loyal
15203.0,25,142,1827.8,Loyal
15204.0,356,9,316.58,At Risk
15205.0,84,37,653.24,Regular
15206.0,9,9,420.29999999999995,Regular
15208.0,0,42,870.12,Regular
15210.0,224,20,331.18,At Risk
15211.0,59,52,894.4100000000001,Loyal
15212.0,240,5,101.8,At Risk
15213.0,318,24,328.35,At Risk
15214.0,1,110,1661.44,Loyal
15215.0,46,35,734.94,Regular
15216.0,87,2,96.6,Regular
15218.0,10,166,5756.89,Loyal
15219.0,175,9,305.75,Regular
15220.0,51,117,1778.96,Loyal
15221.0,365,5,403.25,At Risk
15222.0,318,5,585.0,At Risk
15223.0,225,20,755.75,At Risk
15224.0,357,14,322.08,At Risk
15225.0,233,23,409.40000000000003,At Risk
15226.0,310,8,154.41,At Risk
15227.0,36,58,1219.4,Loyal
15228.0,65,125,3386.71,Loyal
15230.0,238,23,429.6,At Risk
15232.0,112,31,612.06,Regular
15234.0,276,14,197.0,At Risk
15235.0,217,143,2247.51,At Risk
15236.0,298,15,321.05,At Risk
15237.0,1,99,1412.32,Loyal
15238.0,28,50,1071.99,Regular
15239.0,9,49,780.59,Regular
15240.0,44,78,1706.57,Loyal
15241.0,66,110,1756.44,Loyal
15243.0,73,22,316.68,Regular
15244.0,64,34,631.57,Regular
15245.0,133,89,2515.84,Loyal
15246.0,237,33,514.15,At Risk
15247.0,121,6,356.0,Regular
15249.0,31,350,6688.46,Loyal
15251.0,8,111,10484.99,Loyal
15252.0,35,44,740.78,Regular
15253.0,15,53,918.1999999999999,Loyal
15254.0,126,18,300.36,Regular
15255.0,66,47,890.85,Regular
15256.0,148,6,98.45,Regular
15257.0,282,7,317.15,At Risk
15258.0,168,34,623.16,Regular
15260.0,99,77,1810.77,Loyal
15261.0,134,19,254.82,Regular
15262.0,323,10,178.95000000000002,At Risk
15263.0,106,12,156.51,Regular
15264.0,63,23,393.74,Regular
15265.0,150,82,1506.1200000000001,Loyal
15266.0,337,6,119.3,At Risk
15267.0,21,11,1717.36,Regular
15269.0,23,2,408.8,Regular
15270.0,15,41,2379.49,Regular
15271.0,6,274,2507.07,Loyal
15272.0,56,63,721.94,Loyal
15274.0,3,47,716.57,Regular
15275.0,37,41,615.14,Regular
15276.0,65,52,135.31,Loyal
15277.0,46,12,255.89999999999998,Regular
15279.0,354,19,290.51,At Risk
15280.0,171,16,113.12,Regular
15281.0,58,139,2332.15,Loyal
15286.0,49,3,240.55,Regular
15287.0,21,20,486.69,Regular
15288.0,42,88,2306.52,Loyal
15289.0,28,58,939.78,Loyal
15290.0,4,204,7943.22,Loyal
15291.0,25,103,4668.3,Loyal
15292.0,200,25,180.94,Regular
15296.0,50,194,3672.86,Loyal
15297.0,9,39,641.94,Regular
15298.0,1,192,4799.9,Loyal
15299.0,66,7,4507.01,Regular
15300.0,63,28,496.44,Regular
15301.0,50,243,5070.35,Loyal
15303.0,289,31,574.02,At Risk
15304.0,60,23,694.4000000000001,Regular
15306.0,63,58,1174.35,Loyal
15307.0,95,12,205.3,Regular
15308.0,273,19,310.47,At Risk
15311.0,0,2379,60767.9,Loyal
15312.0,74,47,924.85,Regular
15313.0,109,1,52.0,Regular
15314.0,198,24,327.97,Regular
15315.0,63,37,570.5,Regular
15316.0,326,1,165.0,At Risk
15318.0,3,33,312.62,Regular
15319.0,283,16,204.5,At Risk
15320.0,43,36,267.13,Regular
15321.0,70,95,2748.31,Loyal
15322.0,85,42,679.68,Regular
15325.0,103,49,162.29,Regular
15326.0,333,29,311.71,At Risk
15327.0,52,10,208.75,Regular
15329.0,38,57,1049.7,Loyal
15330.0,31,13,714.96,Regular
15332.0,365,35,1661.06,At Risk
15333.0,207,16,1028.56,At Risk
15334.0,156,99,351.67,Loyal
15335.0,53,36,173.97,Regular
15339.0,65,86,574.07,Loyal
15341.0,80,17,2020.52,Regular
15342.0,129,24,406.09,Regular
15343.0,86,21,364.5,Regular
15344.0,0,26,563.94,Regular
15345.0,45,20,393.54,Regular
15346.0,332,17,252.42000000000002,At Risk
15347.0,365,5,201.60000000000002,At Risk
15348.0,71,9,158.04,Regular
15349.0,157,72,473.81,Loyal
15350.0,372,5,115.65,At Risk
15351.0,11,225,1960.1100000000001,Loyal
15353.0,254,63,777.02,At Risk
15355.0,28,14,277.05,Regular
15356.0,30,519,2766.5,Loyal
15358.0,4,551,8347.2,Loyal
15360.0,39,13,427.93,Regular
15361.0,361,7,418.92,At Risk
15363.0,372,16,326.0,At Risk
15364.0,95,29,913.19,Regular
15365.0,25,114,2314.32,Loyal
15366.0,74,44,602.51,Regular
15367.0,56,95,1877.59,Loyal
15368.0,20,4,446.94000000000005,Regular
15370.0,40,94,2386.05,Loyal
15372.0,136,27,2007.3999999999999,Regular
15373.0,7,132,2415.91,Loyal
15374.0,128,3,168.0,Regular
15376.0,39,117,1233.3600000000001,Loyal
15379.0,168,194,3703.29,Loyal
15380.0,8,36,1690.2600000000002,Regular
15381.0,213,8,596.85,At Risk
15382.0,14,302,5955.71,Loyal
15384.0,169,41,642.41,Regular
15385.0,39,12,316.88,Regular
15386.0,185,31,394.14,Regular
15388.0,269,10,140.54,At Risk
15389.0,171,1,500.0,Regular
15392.0,4,84,1535.53,Loyal
15393.0,15,12,231.86,Regular
15394.0,9,85,2183.54,Loyal
15395.0,325,7,107.45,At Risk
15396.0,112,14,288.18,Regular
15397.0,289,6,94.0,At Risk
15398.0,15,73,1345.53,Loyal
15399.0,0,50,815.77,Regular
15400.0,91,12,716.2,Regular
15402.0,148,42,626.77,Regular
15405.0,188,8,349.1,Regular
15406.0,30,53,510.71000000000004,Loyal
15407.0,33,153,1056.44,Loyal
15408.0,263,34,267.18,At Risk
15410.0,83,122,3450.84,Loyal
15411.0,25,99,1358.88,Loyal
15412.0,170,10,190.53,Regular
15414.0,9,39,774.9000000000001,Regular
15415.0,312,48,572.8100000000001,At Risk
15416.0,64,192,3984.32,Loyal
15417.0,84,28,508.8,Regular
15419.0,24,8,135.86,Regular
15421.0,58,53,950.36,Loyal
15422.0,322,6,97.7,At Risk
15423.0,37,2,43.5,Regular
15424.0,253,17,383.34,At Risk
15426.0,18,292,1447.39,Loyal
15427.0,32,306,1483.14,Loyal
15428.0,14,6,93.78,Regular
15429.0,26,82,397.35,Loyal
15432.0,22,10,171.19,Regular
15433.0,213,41,533.3,At Risk
15434.0,7,55,1041.48,Loyal
15435.0,21,29,149.29,Regular
